CompanyID;CompanyAcronym;CompanyName;SignalID;HistorianID;HistorianAcronym;HistorianConnectionString;PointID;PointTag;AlternateTag;DeviceID;NodeID;DeviceAcronym;DeviceName;FramesPerSecond;DeviceEnabled;ContactList;VendorDeviceID;VendorDeviceName;VendorDeviceDescription;ProtocolID;ProtocolAcronym;ProtocolName;SignalTypeID;PhasorSourceIndex;PhasorLabel;PhasorType;Phase;BaseKV;SignalReference;Adder;Multiplier;Description;Subscribed;Internal;Enabled;EngineeringUnits;Source;SignalAcronym;SignalName;SignalTypeSuffix;Longitude;Latitude;ID;UpdatedOn
;;;5425520e-6aed-4d9e-91a0-b2fdc66a035a;2;STAT;;2482;ONS_LOCAL$PRIVP_525_PM_02!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_02!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2482;20/07/2021 20:11
;;;b46ce49b-7177-4992-bbe9-086c4dbb54dd;2;STAT;;2483;ONS_LOCAL$PRIVP_525_PM_03!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_03!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2483;20/07/2021 20:11
;;;3af3fc2e-0a5e-4b8c-b987-7f873fe5829a;2;STAT;;2484;ONS_LOCAL$PRIVP_525_PM_03!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_03!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2484;20/07/2021 20:11
;;;31734c23-acc7-4a45-a6a2-e1ffff9fa9f4;2;STAT;;2485;ONS_LOCAL$PRIVP_525_PM_03!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_03!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2485;20/07/2021 20:11
;;;9cbb7bdc-9268-4c81-ba2f-9a0846a6f1a6;2;STAT;;2486;ONS_LOCAL$PRIVP_525_PM_03!PMU:ST4;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_03!PMU-ST4;0.0;1.0;Device statistic for Number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2486;20/07/2021 20:11
;;;7f77111b-a4f0-4af3-b3dc-f56c7478abf3;2;STAT;;2487;ONS_LOCAL$PRIVP_525_PM_03!PMU:ST5;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_03!PMU-ST5;0.0;1.0;Device statistic for Expected number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2487;20/07/2021 20:11
;;;6808e060-71a1-4e04-8db8-c4b825848dfc;2;STAT;;2488;ONS_LOCAL$PRIVP_525_PM_03!PMU:ST6;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_03!PMU-ST6;0.0;1.0;Device statistic for Number of measurements received while device was reporting errors during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2488;20/07/2021 20:11
;;;5d825408-0522-45d6-bca3-b8d4876d6d85;2;STAT;;2489;ONS_LOCAL$PRIVP_525_PM_03!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_03!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2489;20/07/2021 20:11
;;;a0ffa7db-cbbf-4838-803e-eeed1a2df456;2;STAT;;2490;ONS_LOCAL$PRIVP_525_PM_04!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_04!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2490;20/07/2021 20:11
;;;9b3fe4a1-34e4-4e4d-9659-ff56c994f1bc;2;STAT;;2491;ONS_LOCAL$PRIVP_525_PM_04!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_04!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2491;20/07/2021 20:11
;;;c91d9fb1-4872-49ab-be3f-7d9b39778f80;2;STAT;;2492;ONS_LOCAL$PRIVP_525_PM_04!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_04!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2492;20/07/2021 20:11
;;;1f1f7193-5086-40f8-8730-cccaa267306e;2;STAT;;2493;ONS_LOCAL$PRIVP_525_PM_04!PMU:ST4;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_04!PMU-ST4;0.0;1.0;Device statistic for Number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2493;20/07/2021 20:11
;;;1c6dd4c6-b4e4-42c8-a3d3-52571c87adf9;2;STAT;;2494;ONS_LOCAL$PRIVP_525_PM_04!PMU:ST5;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_04!PMU-ST5;0.0;1.0;Device statistic for Expected number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2494;20/07/2021 20:11
;;;4a36305f-f387-430f-8b9c-b60aa8a50c3d;2;STAT;;2495;ONS_LOCAL$PRIVP_525_PM_04!PMU:ST6;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_04!PMU-ST6;0.0;1.0;Device statistic for Number of measurements received while device was reporting errors during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2495;20/07/2021 20:11
;;;9ed38261-2b36-4853-970b-c92ba23ec8cc;2;STAT;;2496;ONS_LOCAL$PRIVP_525_PM_04!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_04!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2496;20/07/2021 20:11
;;;7da158e4-b015-427b-b893-db013e7cd133;2;STAT;;2497;ONS_LOCAL$PRIVP_525_PM_05!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_05!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2497;20/07/2021 20:11
;;;c94bf4f6-b816-4aec-8f6e-3c8ad1b45da9;2;STAT;;2498;ONS_LOCAL$PRIVP_525_PM_05!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_05!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2498;20/07/2021 20:11
;;;bc47380f-68d4-4c63-b80f-4952258b4e5e;2;STAT;;2499;ONS_LOCAL$PRIVP_525_PM_05!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_05!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2499;20/07/2021 20:11
;;;49c67c42-4c57-4e3e-abe2-af081011b5aa;2;STAT;;2500;ONS_LOCAL$PRIVP_525_PM_05!PMU:ST4;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_05!PMU-ST4;0.0;1.0;Device statistic for Number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2500;20/07/2021 20:11
;;;a8a4837c-dd4b-4ae6-8507-b1fd0e065747;2;STAT;;2501;ONS_LOCAL$PRIVP_525_PM_05!PMU:ST5;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_05!PMU-ST5;0.0;1.0;Device statistic for Expected number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2501;20/07/2021 20:11
;;;cfb08110-a1ba-4eb0-9f04-d65a1a4fb9c8;2;STAT;;2502;ONS_LOCAL$PRIVP_525_PM_05!PMU:ST6;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_05!PMU-ST6;0.0;1.0;Device statistic for Number of measurements received while device was reporting errors during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2502;20/07/2021 20:11
;;;b871bae3-b428-4b4e-9480-ece5d4372800;2;STAT;;2503;ONS_LOCAL$PRIVP_525_PM_05!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_05!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2503;20/07/2021 20:11
;;;bbbccd7f-3bdf-4255-962d-7f2f84b58c23;2;STAT;;2504;ONS_LOCAL$PRIVP_525_PM_06!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_06!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2504;20/07/2021 20:11
;;;dccfdb7c-2b21-4078-bbc8-07d21949a440;2;STAT;;2505;ONS_LOCAL$PRIVP_525_PM_06!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_06!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2505;20/07/2021 20:11
;;;ba560fe0-b031-459a-b29d-fb0adef742cd;2;STAT;;2506;ONS_LOCAL$PRIVP_525_PM_06!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_06!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2506;20/07/2021 20:11
;;;251e93ba-e939-4f8e-9f6b-a9fc8ed5045c;2;STAT;;2507;ONS_LOCAL$PRIVP_525_PM_06!PMU:ST4;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_06!PMU-ST4;0.0;1.0;Device statistic for Number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2507;20/07/2021 20:11
;;;ef946ac6-41c0-46ff-beac-157504b99f7b;2;STAT;;2508;ONS_LOCAL$PRIVP_525_PM_06!PMU:ST5;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_06!PMU-ST5;0.0;1.0;Device statistic for Expected number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2508;20/07/2021 20:11
;;;93525172-2bc5-4ac7-8709-31e5c1c4c269;2;STAT;;2509;ONS_LOCAL$PRIVP_525_PM_06!PMU:ST6;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_06!PMU-ST6;0.0;1.0;Device statistic for Number of measurements received while device was reporting errors during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2509;20/07/2021 20:11
;;;3155a1b5-29e3-4424-9330-125e18ab164c;2;STAT;;2510;ONS_LOCAL$PRIVP_525_PM_06!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_06!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2510;20/07/2021 20:11
;;;37f05ee1-4fd1-4868-96e6-63c40971a979;2;STAT;;2511;ONS_LOCAL$PRIVP_525_PM_07!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_07!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2511;20/07/2021 20:11
;;;743d0f80-be81-4c0a-b6ea-45e1359bbf95;2;STAT;;2512;ONS_LOCAL$PRIVP_525_PM_07!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_07!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2512;20/07/2021 20:11
;;;2e5a1e66-a971-41a9-97ca-7c6bad664d69;2;STAT;;2513;ONS_LOCAL$PRIVP_525_PM_07!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_07!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2513;20/07/2021 20:11
;;;70d0da1f-36db-4892-8879-eb980c7afa3e;2;STAT;;2514;ONS_LOCAL$PRIVP_525_PM_07!PMU:ST4;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_07!PMU-ST4;0.0;1.0;Device statistic for Number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2514;20/07/2021 20:11
;;;0ddc5cee-4e37-4d5a-a5d2-bc302225042d;2;STAT;;2515;ONS_LOCAL$PRIVP_525_PM_07!PMU:ST5;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_07!PMU-ST5;0.0;1.0;Device statistic for Expected number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2515;20/07/2021 20:11
;;;35cd358f-4c5f-4510-a65f-ee9fa4944360;2;STAT;;2516;ONS_LOCAL$PRIVP_525_PM_07!PMU:ST6;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_07!PMU-ST6;0.0;1.0;Device statistic for Number of measurements received while device was reporting errors during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2516;20/07/2021 20:11
;;;72b11bc8-c81e-45d2-a2cb-d70617556e5f;2;STAT;;2517;ONS_LOCAL$PRIVP_525_PM_07!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_07!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2517;20/07/2021 20:11
;;;d942a771-ede1-4e9f-9d0b-f9e9429a921f;2;STAT;;2518;ONS_LOCAL$PRIVP_525_PM_08!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_08!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2518;20/07/2021 20:11
;;;b3f55428-648d-4920-999f-ba5b6b180461;2;STAT;;2519;ONS_LOCAL$PRIVP_525_PM_08!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_08!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2519;20/07/2021 20:11
;;;a264543b-9249-4cf7-95df-508b992c1cd6;2;STAT;;2520;ONS_LOCAL$PRIVP_525_PM_08!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_08!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2520;20/07/2021 20:11
;;;12230801-aa95-4f69-a08d-80f91b2d6967;2;STAT;;2521;ONS_LOCAL$PRIVP_525_PM_08!PMU:ST4;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_08!PMU-ST4;0.0;1.0;Device statistic for Number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2521;20/07/2021 20:11
;;;a0ac5245-175d-461d-94fb-da2fda0365de;2;STAT;;2522;ONS_LOCAL$PRIVP_525_PM_08!PMU:ST5;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_08!PMU-ST5;0.0;1.0;Device statistic for Expected number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2522;20/07/2021 20:11
;;;9316976b-ad82-47a9-a0fb-17cf088b6b3d;2;STAT;;2523;ONS_LOCAL$PRIVP_525_PM_08!PMU:ST6;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_08!PMU-ST6;0.0;1.0;Device statistic for Number of measurements received while device was reporting errors during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2523;20/07/2021 20:11
;;;bf7abc32-a179-4120-986e-2c7fbcae8b38;2;STAT;;2524;ONS_LOCAL$PRIVP_525_PM_08!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_08!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2524;20/07/2021 20:11
;;;5b790626-d186-44a2-9971-01905e7a592a;2;STAT;;2525;ONS_LOCAL$PRIVP_525_PM_09!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_09!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2525;20/07/2021 20:11
;;;b3203fa8-b6a3-4826-9b6a-95b2e1f3af94;2;STAT;;2526;ONS_LOCAL$PRIVP_525_PM_09!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_09!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2526;20/07/2021 20:11
;;;5f53bafb-d5c3-4702-8bc3-27fb91dbf0fb;2;STAT;;2527;ONS_LOCAL$PRIVP_525_PM_09!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_09!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2527;20/07/2021 20:11
;;;4f405813-7cc0-4401-ae1d-41985abad5f8;2;STAT;;2528;ONS_LOCAL$PRIVP_525_PM_09!PMU:ST4;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_09!PMU-ST4;0.0;1.0;Device statistic for Number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2528;20/07/2021 20:11
;;;d1055c66-46be-4a1f-9996-226d9e1af37d;2;STAT;;2529;ONS_LOCAL$PRIVP_525_PM_09!PMU:ST5;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_09!PMU-ST5;0.0;1.0;Device statistic for Expected number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2529;20/07/2021 20:11
;;;4d5ef4bc-ab03-4b25-8dff-4787a645e679;2;STAT;;2530;ONS_LOCAL$PRIVP_525_PM_09!PMU:ST6;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_09!PMU-ST6;0.0;1.0;Device statistic for Number of measurements received while device was reporting errors during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2530;20/07/2021 20:11
;;;1373a2f6-1b32-4b0a-aee8-abad0116c740;2;STAT;;2531;ONS_LOCAL$PRIVP_525_PM_09!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_09!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2531;20/07/2021 20:11
;;;8382944e-ab17-45db-a0b2-497023bb3581;2;STAT;;2532;ONS_LOCAL$PRIVP_525_PM_10!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_10!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2532;20/07/2021 20:11
;;;b1f1e2e3-c19d-494c-9462-06dd56d9d473;2;STAT;;2533;ONS_LOCAL$PRIVP_525_PM_10!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_10!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2533;20/07/2021 20:11
;;;573677cc-c63c-4a09-a707-fc546165e136;2;STAT;;2534;ONS_LOCAL$PRIVP_525_PM_10!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_10!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2534;20/07/2021 20:11
;;;59c820e5-339f-42d7-af97-4a4fcc09cad3;2;STAT;;2535;ONS_LOCAL$PRIVP_525_PM_10!PMU:ST4;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_10!PMU-ST4;0.0;1.0;Device statistic for Number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2535;20/07/2021 20:11
;;;495107bb-2796-43ac-95b8-7e6f24cb33f3;2;STAT;;2536;ONS_LOCAL$PRIVP_525_PM_10!PMU:ST5;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_10!PMU-ST5;0.0;1.0;Device statistic for Expected number of measurements received from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2536;20/07/2021 20:11
;;;03b2b34f-615d-4f00-bfea-bba6f7850eeb;2;STAT;;2537;ONS_LOCAL$PRIVP_525_PM_10!PMU:ST6;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_10!PMU-ST6;0.0;1.0;Device statistic for Number of measurements received while device was reporting errors during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2537;20/07/2021 20:11
;;;3861f875-3921-4f55-8614-656a2bd9c20f;2;STAT;;2538;ONS_LOCAL$PRIVP_525_PM_10!PMU:ST7;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_10!PMU-ST7;0.0;1.0;Device statistic for Number of defined measurements (per frame) from device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2538;20/07/2021 20:11
;;;f4bb76eb-9470-4145-aabb-c534cffcb8f2;2;STAT;;2539;ONS_LOCAL$PRIVP_525_PM_12!PMU:ST1;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_12!PMU-ST1;0.0;1.0;Device statistic for Number of data quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2539;20/07/2021 20:11
;;;fc368cdf-44c4-40d9-9786-670b364306d2;2;STAT;;2540;ONS_LOCAL$PRIVP_525_PM_12!PMU:ST2;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_12!PMU-ST2;0.0;1.0;Device statistic for Number of time quality errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2540;20/07/2021 20:11
;;;dd88c7a9-4510-4df0-b818-b8748baf082d;2;STAT;;2541;ONS_LOCAL$PRIVP_525_PM_12!PMU:ST3;;;8736f6c7-ad41-4b43-b4f6-e684e0d4ad20;;;30;;;;;;;;;11;;;;;;LOCAL$PRIVP_525_PM_12!PMU-ST3;0.0;1.0;Device statistic for Number of device errors reported by device during last reporting interval.;0;1;1;;Any;STAT;Statistic;ST;;;STAT:2541;20/07/2021 20:11
